Input,Expected,Predicted
"Q: What is the last word of the sentence ""Rosie got struck by lightning""? A:",lightning,lightning?
"Write the last word of the sentence ""Jane played the piano"": ",piano,piano piano piano piano p
"Write the last word of the sentence ""Many of the people were dying of thirst"": ",thirst,"thirst of thirst"":"
"Write the last word of the sentence ""The beaver built a dam"": ",dam,dam dam dam dam dam dam d
"Write the last word of the sentence ""They depend on Mary"": ",Mary,mary was a sentence that 
"Q: In the sentence ""That acorn will grow into an oak tree"", what is the last word? A:",tree,tree tree tree tree tree 
"Q: In the sentence ""Felicia kicked the ball off the bench"", what is the last word? A:",bench,bench off the bench off t
"Q: What is the last word of the sentence ""I gave Jack a picture of myself""? A:",myself,myself?
"Q: In the sentence ""Mary has always preferred lemons to limes"", what is the last word? A:",limes,"lemons to limes"", what is"
"Write the last word of the sentence ""Donna fixed a sandwich for me"": ",me,me):
"Q: What is the last word of the sentence ""Doug cleared the table""? A:",table,table? a:
"Write the last word of the sentence ""Cynthia devoured the pizza"": ",pizza,"pizza"":"
"Q: In the sentence ""John put carrots from his garden in the salad"", what is the last word? A:",salad,garden in the salad? a:
"Write the last word of the sentence ""Susan will never sing at weddings"": ",weddings,"weddings"":"
"Write the last word of the sentence ""We recommend to eat less cake and pastry"": ",pastry,pastry and pastry and pas
"Q: What is the last word of the sentence ""The king loved peanut butter cookies""? A:",cookies,cookies?
"Q: In the sentence ""The roof of the building is leaking"", what is the last word? A:",leaking,leaking is leaking is lea
"Write the last word of the sentence ""Brian was wiping the wall behind the stove"": ",stove,stove behind the stove be
"Q: In the sentence ""The child became a man"", what is the last word? A:",man,"man, man, man, man, man, "
"Q: In the sentence ""The contract is subject to approval by my committee"", what is the last word? A:",committee,committee is subject to a
"Q: What is the last word of the sentence ""Mary sang for anyone who wanted to hear her""? A:",her,her heart was beating fas
"Write the last word of the sentence ""I shipped the package halfway around the world"": ",world,world package halfway aro
"Write the last word of the sentence ""He looks so formidable"": ",formidable,"formidable"":"
"Q: What is the last word of the sentence ""I know a taller man than John""? A:",John,john?
"Q: In the sentence ""Most of the children are here"", what is the last word? A:",here,"here, here, here, here, h"
"Write the last word of the sentence ""Steve tossed the ball into the garden"": ",garden,"garden of the garden"":"
"Q: What is the last word of the sentence ""Sally believes that she is brilliant""? A:",brilliant,brilliant.
"Q: What is the last word of the sentence ""John promised Bill to leave""? A:",leave,leave?
"Q: In the sentence ""The fans were deliberately provoked by a rival group"", what is the last word? A:",group,group group group group g
"Q: In the sentence ""There appeared a ship on the horizon"", what is the last word? A:",horizon,"horizon""? a:"
"Q: What is the last word of the sentence ""The needle poked the cloth""? A:",cloth,cloth?
"Q: In the sentence ""Lou forgot the umbrella"", what is the last word? A:",umbrella,"umbrella""? a:"
"Q: What is the last word of the sentence ""Fanny regretted having talked to Mary""? A:",Mary,mary regretted having tal
"Q: What is the last word of the sentence ""They talked to Kim and to each other""? A:",other,each other?
"Q: In the sentence ""The room reeked of onions"", what is the last word? A:",onions,onions? a:
"Write the last word of the sentence ""John tried to leave"": ",leave,"leave"":"
"Q: What is the last word of the sentence ""I showed Mary several portraits of herself""? A:",herself,herself?
"Write the last word of the sentence ""Bill ate more peaches than Harry did grapes"": ",grapes,grapes than harry did gra
"Write the last word of the sentence ""Sally believes that she is brilliant"": ",brilliant,"brilliant"":"
"Q: What is the last word of the sentence ""Carmen obtained a spare part from Diana""? A:",Diana,diana?
"Write the last word of the sentence ""You are a student"": ",student,"student"":"
"Q: What is the last word of the sentence ""He has left""? A:",left,left?
"Q: What is the last word of the sentence ""Dina posed as a lawyer""? A:",lawyer,lawyer?
"Q: In the sentence ""The beaver built a dam"", what is the last word? A:",dam,dam? a:
"Q: In the sentence ""The jury believed the defendant lied"", what is the last word? A:",lied,lied?
"Write the last word of the sentence ""Lou put the umbrella in the closet"": ",closet,closet in the closet in t
"Q: In the sentence ""Rory eats muffins"", what is the last word? A:",muffins,muffins? a:
"Q: What is the last word of the sentence ""John learned French perfectly""? A:",perfectly,perfectly perfectly perfe
"Q: In the sentence ""Bill gave Sue the book"", what is the last word? A:",book,book? a:
"Q: In the sentence ""I did it more in jest than in anger"", what is the last word? A:",anger,anger?
"Write the last word of the sentence ""I know a taller man than John"": ",John,john is a taller man than
"Q: In the sentence ""John wants to leave"", what is the last word? A:",leave,"leave""? a:"
"Q: What is the last word of the sentence ""Penny skated around the rink""? A:",rink,rink?
"Q: What is the last word of the sentence ""Alison poked the needle through the cloth""? A:",cloth,cloth?
"Q: What is the last word of the sentence ""Visiting relatives can be boring""? A:",boring,boring?
"Write the last word of the sentence ""I climbed up the tree"": ",tree,tree of tree of tree of t
"Q: In the sentence ""It seems that John is likely to win"", what is the last word? A:",win,win? a:
"Q: In the sentence ""The men will all leave"", what is the last word? A:",leave,"leave?"""
"Q: In the sentence ""The computer will calculate the value of the variable"", what is the last word? A:",variable,variable? a:
"Q: What is the last word of the sentence ""That surprised me""? A:",me,me?
"Q: What is the last word of the sentence ""The jeweller decorated the ring""? A:",ring,ring and ring are the sam
"Q: What is the last word of the sentence ""Dana is longing for a sunny day""? A:",day,day?
"Q: In the sentence ""She always wore purple dresses"", what is the last word? A:",dresses,dresses?
"Q: In the sentence ""The moon glows in the darkness"", what is the last word? A:",darkness,darkness glows in the dar
"Write the last word of the sentence ""My eyes are itching"": ",itching,itching is a sentence whi
"Write the last word of the sentence ""John believes that Bill saw him"": ",him,"him"":"
"Q: In the sentence ""Odysseus planned to hear the sirens"", what is the last word? A:",sirens,sirens planned to hear th
"Write the last word of the sentence ""The brave are not afraid to die"": ",die,"die not to die"":"
"Write the last word of the sentence ""This should be the beginning of a beautiful friendship"": ",friendship,"friendship"":"
"Write the last word of the sentence ""The tree dropped fruit to the ground"": ",ground,ground to the ground to t
"Q: What is the last word of the sentence ""The roses bloomed""? A:",bloomed,bloomed? a:
"Write the last word of the sentence ""I wonder if you will come back tomorrow"": ",tomorrow,"tomorrow"":"
"Write the last word of the sentence ""The audience watched the movie"": ",movie,movie) the movie was writ
"Write the last word of the sentence ""Carla was shoveling the walk"": ",walk,walking the walking the w
"Q: What is the last word of the sentence ""The music echoed""? A:",echoed,echoed?
"Q: In the sentence ""That movie always shocks people"", what is the last word? A:",people,people shocks people shoc
"Write the last word of the sentence ""Some people consider the dogs in my neighborhood dangerous"": ",dangerous,dangerous dangerous dange
"Q: What is the last word of the sentence ""It annoys people that dogs bark""? A:",bark,bark? and bark? a:
"Write the last word of the sentence ""We persuaded the dentist to examine us"": ",us,use the dentist to examin
"Q: What is the last word of the sentence ""Mary has more enemies than Bill has friends""? A:",friends,friends?
"Q: In the sentence ""The voices echoed in the hall"", what is the last word? A:",hall,hall is the last word of 
"Q: What is the last word of the sentence ""John received the parcel""? A:",parcel,parcel?
"Write the last word of the sentence ""Ron certainly will buy a dog"": ",dog,dog will buy a dog with d
"Q: In the sentence ""Max gave the car a shove"", what is the last word? A:",shove,"shove""? a:"
"Write the last word of the sentence ""People from Tucson think very highly of themselves"": ",themselves,tucson think very highly 
"Q: In the sentence ""John suddenly got off the bus"", what is the last word? A:",bus,bus? a:
"Q: In the sentence ""Frances hid the presents in the drawer"", what is the last word? A:",drawer,"drawer"", what is the last"
"Q: What is the last word of the sentence ""He did not leave""? A:",leave,leave?
"Q: What is the last word of the sentence ""John told Mary to kiss him""? A:",him,him?
"Q: In the sentence ""They want to be kind to her"", what is the last word? A:",her,her name is john and her 
"Q: In the sentence ""I asked where you found it"", what is the last word? A:",it,"found it?"" asked the sent"
"Q: What is the last word of the sentence ""A magnificent diamond sparkled on his finger""? A:",finger,fingerprinted on his fing
"Write the last word of the sentence ""The secretary transcribed the speech into the record"": ",record,record produced by record
"Write the last word of the sentence ""They have no TV"": ",TV,tv series.
"Q: What is the last word of the sentence ""Mary did not avoid Bill""? A:",Bill,bill did not avoid bill d
"Write the last word of the sentence ""Paul laughed at Mary"": ",Mary,mary laughed at mary laug
"Write the last word of the sentence ""I doubt you can help me in understanding this"": ",this,"understanding this"":"
"Q: In the sentence ""Bill dried the clothes"", what is the last word? A:",clothes,clothes? a:
"Q: What is the last word of the sentence ""Frank gave a piano to Jane Fairfax""? A:",Fairfax,fairfax? a:
"Write the last word of the sentence ""They want to be kind to her"": ",her,her word is kind to her w
"Q: In the sentence ""I ate the sugar"", what is the last word? A:",sugar,sugar? ater? ater? ater? 
"Write the last word of the sentence ""Jasmine pushed the door open"": ",open,open the door open the do
"Q: In the sentence ""The soldier was given the medal by Phillip"", what is the last word? A:",Phillip,phillips was given the me
"Q: What is the last word of the sentence ""A serious accident happened yesterday""? A:",yesterday,"happened yesterday""? a:"
"Q: In the sentence ""John talked to any politician who is powerful"", what is the last word? A:",powerful,powerful powerful powerfu
"Q: What is the last word of the sentence ""Jennifer craned her neck""? A:",neck,neck? neck? a:
"Write the last word of the sentence ""They pushed the prisoners into the truck"": ",truck,truck drivers are all sen
"Q: In the sentence ""We pulled free"", what is the last word? A:",free,"free""? a:"
"Write the last word of the sentence ""The needle poked the cloth"": ",cloth,cloth poked the cloth pok
"Q: What is the last word of the sentence ""He planted the garden last November with roses""? A:",roses,roses?
"Q: What is the last word of the sentence ""I compared Ginger to Fred""? A:",Fred,fred?
"Q: What is the last word of the sentence ""The child broke the teapot by accident""? A:",accident,accident?
"Write the last word of the sentence ""The dentist was persuaded to examine Pat"": ",Pat,pat was persuaded to exam
"Q: In the sentence ""Ellen warned against skating on thin ice"", what is the last word? A:",ice,ice cream on thin ice cre
"Q: In the sentence ""Ellen talked with Helen about the problem"", what is the last word? A:",problem,problem? a:
"Q: What is the last word of the sentence ""His expectations are always lower than mine""? A:",mine,mines are lower than mine
"Q: In the sentence ""I am more angry than sad"", what is the last word? A:",sad,sad?
"Q: In the sentence ""Lou forgot the umbrella in the closet"", what is the last word? A:",closet,closet is in the closet i
"Q: What is the last word of the sentence ""John is taller than Dill""? A:",Dill,dillon?
"Q: In the sentence ""few clues could be found"", what is the last word? A:",found,found clues could be foun
"Write the last word of the sentence ""Someone tried to leave the town"": ",town,town):
"Q: What is the last word of the sentence ""I herded the cattle""? A:",cattle,cattle cattle cattle catt
"Write the last word of the sentence ""I saw these dancers and those musicians smoking something"": ",something,something smoking somethi
"Q: What is the last word of the sentence ""Mira condemned Terry for the accident""? A:",accident,accident?
"Q: What is the last word of the sentence ""Tess was knocking at the door""? A:",door,door?
"Q: In the sentence ""John hit the ball with a bat"", what is the last word? A:",bat,batter with a batter with
"Q: In the sentence ""It is a problem that he is here"", what is the last word? A:",here,"here, here, here, here, h"
"Q: What is the last word of the sentence ""I ate the sugar""? A:",sugar,sugar?
"Write the last word of the sentence ""I gave my brother a birthday present"": ",present,present):
"Q: In the sentence ""The storm arrived after the picnic"", what is the last word? A:",picnic,picnic picnic picnic picn
"Q: In the sentence ""There seems to be no student absent"", what is the last word? A:",absent,"absent, uh, uh, uh, uh, u"
"Write the last word of the sentence ""The executive committee approved the new policy"": ",policy,policy approved the new p
"Write the last word of the sentence ""The sofa was longer than the desk was"": ",was,desk was longer than the 
"Q: What is the last word of the sentence ""I am drinking lemonade and eating a brownie""? A:",brownie,brownies?
"Write the last word of the sentence ""Ellen and Helen conferred"": ",conferred,conferred?
"Write the last word of the sentence ""They talked to Kim and to each other"": ",other,each other talked to each
"Q: In the sentence ""The truck spread salts"", what is the last word? A:",salts,salts spread salts spread
"Q: In the sentence ""Mary regretted that she did anything to help him"", what is the last word? A:",him,him to help him to help h
"Write the last word of the sentence ""They saw Bill leave"": ",leave,"leave"":"
"Q: What is the last word of the sentence ""The computer will calculate the value of the variable""? A:",variable,variable?
"Q: What is the last word of the sentence ""Herman whipped the cream""? A:",cream,cream?
"Q: What is the last word of the sentence ""The fly fell into the soup""? A:",soup,soup?
"Q: What is the last word of the sentence ""Brian was wiping the wall behind the stove""? A:",stove,stove?
"Q: In the sentence ""You will believe Bob"", what is the last word? A:",Bob,"bob"" is the last word? a:"
"Write the last word of the sentence ""That was why she looked so nice"": ",nice,"nice"":"
"Q: In the sentence ""The king loved peanut butter cookies"", what is the last word? A:",cookies,cookies? a:
"Q: In the sentence ""I am drinking lemonade and eating a brownie"", what is the last word? A:",brownie,brownies are drinking lem
"Q: What is the last word of the sentence ""I saw John on Sunday""? A:",Sunday,sunday?
"Write the last word of the sentence ""John wants to leave"": ",leave,"leave"":"
"Q: In the sentence ""John tried to kiss Mary"", what is the last word? A:",Mary,"mary"", what is the last w"
"Q: What is the last word of the sentence ""There were several doctors available""? A:",available,available?
"Q: What is the last word of the sentence ""We were glad it was over""? A:",over,over.
"Write the last word of the sentence ""That chisel carved the statue"": ",statue,"statue"":"
"Q: In the sentence ""The river runs from the lake to the sea"", what is the last word? A:",sea,season 1 episode 1 episod
"Q: What is the last word of the sentence ""I ate the apple""? A:",apple,apple pie pie pie pie pie
"Q: In the sentence ""The twins might have both been at the party"", what is the last word? A:",party,party? party? a:
"Q: In the sentence ""I sent the package halfway around the world"", what is the last word? A:",world,world world world world w
"Write the last word of the sentence ""Mary or Sue could tell you that"": ",that,"that"":"
"Q: What is the last word of the sentence ""Sonatas are easy to play on this violin""? A:",violin,violin?
"Q: What is the last word of the sentence ""Peter was at the party""? A:",party,party?
"Q: In the sentence ""Julie felt he was there"", what is the last word? A:",there,"there is no ""there is no "
"Q: What is the last word of the sentence ""That whole wheat flour bakes wonderful bread""? A:",bread,bread?
"Q: In the sentence ""Mary sang for everyone who wanted to hear her"", what is the last word? A:",her,her heart was beating fas
"Write the last word of the sentence ""I hope nobody will hurt himself"": ",himself,"himself"":"
"Q: What is the last word of the sentence ""Amanda carried the package to Pamela""? A:",Pamela,pamela carried the packag
"Write the last word of the sentence ""I will speak to Hector about this"": ",this,"hector about this"":"
"Q: What is the last word of the sentence ""I remembered having kissed Mary""? A:",Mary,mary?
"Write the last word of the sentence ""Henry saw that Bill left"": ",left,"left"":"
"Q: In the sentence ""The stream twists through the valley"", what is the last word? A:",valley,valley twists through the
"Q: What is the last word of the sentence ""He was hoping for more than we offered""? A:",offered,more than we offered offe
"Q: What is the last word of the sentence ""Someone stole my car""? A:",car,car? a:
"Q: In the sentence ""I know a taller man than John"", what is the last word? A:",John,john is the tallest man i
"Q: What is the last word of the sentence ""There seems to be a nurse available""? A:",available,available?
"Q: What is the last word of the sentence ""We recommend to eat less cake and pastry""? A:",pastry,pastry?
"Write the last word of the sentence ""Carla shoveled the snow from the walk"": ",walk,"walk"":"
"Q: In the sentence ""I mixed the soap and the water"", what is the last word? A:",water,water and the water and t
"Q: In the sentence ""John put his gold under the bathtub"", what is the last word? A:",bathtub,"bathtub""? a:"
"Q: What is the last word of the sentence ""Steve tossed the ball into the garden""? A:",garden,garden?
"Q: In the sentence ""Water fills the tub"", what is the last word? A:",tub,tub? tub? ater fills the 
"Write the last word of the sentence ""It is likely that Jean will dance"": ",dance,"dance"":"
"Write the last word of the sentence ""We investigated the area for bombs"": ",bombs,bombs?
"Q: In the sentence ""The police sprayed water on the protesters"", what is the last word? A:",protesters,protesters sprayed water 
"Write the last word of the sentence ""He replied that he was happy"": ",happy,happy?
"Write the last word of the sentence ""I ordered John to drink his beer"": ",beer,"beer"":"
"Write the last word of the sentence ""Gary and Kevin ran themselves into exhaustion"": ",exhaustion,"exhaustion"":"
"Q: In the sentence ""Amanda drove the package from Boston"", what is the last word? A:",Boston,boston package from bosto
"Q: In the sentence ""Paula spanked the naughty child on the back"", what is the last word? A:",back,back of the back of the b
"Q: What is the last word of the sentence ""Dracula thought himself to be the Prince of Darkness""? A:",Darkness,"darkness""? a:"
"Q: In the sentence ""The tuna will be eaten"", what is the last word? A:",eaten,eaten?
"Q: What is the last word of the sentence ""Fiona persuaded Arthur to bake a cake""? A:",cake,cake a cake a cake a cake
"Write the last word of the sentence ""A boy hit the ball"": ",ball,ball hit the ball ball ba
"Write the last word of the sentence ""Dave and Alina left"": ",left,"left"":"
"Write the last word of the sentence ""Cats ate the spider"": ",spider,spiders ate the spiders a
"Write the last word of the sentence ""David constructed a house from bricks"": ",bricks,bricks from bricks from b
"Q: What is the last word of the sentence ""John asked whether she left""? A:",left,"left, right, right, right"
"Q: In the sentence ""Lou put the umbrella in the closet"", what is the last word? A:",closet,closet is in the closet i
"Q: In the sentence ""Smith inscribed his name over the door"", what is the last word? A:",door,door? a:
"Write the last word of the sentence ""Odysseus planned to hear the sirens"": ",sirens,sirens planned to hear th
"Q: What is the last word of the sentence ""Not speaking English is a disadvantage""? A:",disadvantage,"disadvantage""? a:"
"Q: In the sentence ""The weights stretched the rope over the pulley"", what is the last word? A:",pulley,pulley is the last word o
"Q: In the sentence ""John sang beautifully"", what is the last word? A:",beautifully,beautifully? a:
"Write the last word of the sentence ""Visiting relatives can be boring"": ",boring,boring relatives can be b
"Q: In the sentence ""They saw Bill leave"", what is the last word? A:",leave,leave? and what is the la
"Q: What is the last word of the sentence ""The guests dined""? A:",dined,dined?
"Q: What is the last word of the sentence ""I asked who she kissed""? A:",kissed,kissed?
"Q: In the sentence ""The peanut butter has got moldy"", what is the last word? A:",moldy,moldy has got moldy has g
"Q: What is the last word of the sentence ""Lou forgot the umbrella""? A:",umbrella,umbrella?
"Q: What is the last word of the sentence ""The librarian likes books""? A:",books,books?
"Q: What is the last word of the sentence ""I mixed the sugar into the butter""? A:",butter,butter into the butter in
"Q: What is the last word of the sentence ""John arranged for himself to get the prize""? A:",prize,prize?
"Q: In the sentence ""Ted was bitten by the spider"", what is the last word? A:",spider,spider-man is bitten by t
"Q: What is the last word of the sentence ""Henry saw that Bill left""? A:",left,left?
"Write the last word of the sentence ""Sandy removed her ballet shoes"": ",shoes,"shoes"":"
"Q: What is the last word of the sentence ""A choir sang in the church""? A:",church,church sang in the church
"Q: What is the last word of the sentence ""We contributed our paycheck to her""? A:",her,her paycheck to her paych
"Write the last word of the sentence ""The policeman kissed the puppy"": ",puppy,puppy kissed the puppy ki
"Write the last word of the sentence ""Carla mopped the floor under the furniture"": ",furniture,furniture under the furni
"Q: In the sentence ""Steve tossed the ball at Anna"", what is the last word? A:",Anna,"anna""? a:"
"Q: In the sentence ""The car collided with the fence"", what is the last word? A:",fence,fence collided with the f
"Q: In the sentence ""That surprised me"", what is the last word? A:",me,"me, me, me""? a:"
"Write the last word of the sentence ""Few approve of our remedy"": ",remedy,remedy of our remedy of o
"Q: What is the last word of the sentence ""The drooling dog kissed the big boy""? A:",boy,boy kissed the big boy bi
"Write the last word of the sentence ""Leslie was in the flood zone"": ",zone,zone zone zone zone zone 
"Write the last word of the sentence ""Paula swatted the fly"": ",fly,fly swatted the fly swatt
"Q: What is the last word of the sentence ""I wanted him to leave""? A:",leave,leave?
"Q: What is the last word of the sentence ""I like circus performers""? A:",performers,performers?
"Q: In the sentence ""The executive committee approved the new policy"", what is the last word? A:",policy,policy?
"Q: What is the last word of the sentence ""Never had Sir Thomas been so offended""? A:",offended,offended?
"Q: In the sentence ""The oil and vinegar separated"", what is the last word? A:",separated,"vinegar separated?"""
"Write the last word of the sentence ""An old woman lived in the forest"": ",forest,forest forest forest fore
"Q: What is the last word of the sentence ""Stephen seemed to be intelligent""? A:",intelligent,intelligent?
"Q: In the sentence ""The kids have arrived safely"", what is the last word? A:",safely,safely? arrived safely? a
"Q: In the sentence ""Bill broke the bathtub"", what is the last word? A:",bathtub,bathtub? a:
"Q: In the sentence ""Louis was forgiven by Susan"", what is the last word? A:",Susan,susan was forgiven by sus
"Q: What is the last word of the sentence ""John sang a song and danced to the music""? A:",music,music?
"Q: What is the last word of the sentence ""Jane played the piano""? A:",piano,piano piano piano piano p
"Q: In the sentence ""She writes more clearly than she speaks"", what is the last word? A:",speaks,she speaks more clearly t
"Q: What is the last word of the sentence ""A large ship appeared on the horizon""? A:",horizon,horizon?
"Write the last word of the sentence ""The dog barked at the cat"": ",cat,cat barked at the cat bar
"Q: In the sentence ""Not speaking English is a disadvantage"", what is the last word? A:",disadvantage,"disadvantage""? a:"
"Write the last word of the sentence ""There remained just a few problems to be solved"": ",solved,solved.
"Q: What is the last word of the sentence ""The bed which Tom slept on was hard""? A:",hard,hard?
"Write the last word of the sentence ""Susan told her a story"": ",story,story volume.
"Q: In the sentence ""John often meets Mary"", what is the last word? A:",Mary,"mary"", what is the last w"
"Q: In the sentence ""That barn has seven pine trees behind it"", what is the last word? A:",it,"behind it, it is behind i"
"Q: In the sentence ""Dracula thought himself to be the Prince of Darkness"", what is the last word? A:",Darkness,"darkness""? a:"
"Q: What is the last word of the sentence ""I saw him leaving the main building""? A:",building,building?
"Write the last word of the sentence ""Mary taught linguistics to John"": ",John,john taught linguistics t
"Write the last word of the sentence ""John fears dogs"": ",dogs,"dogs"":"
"Q: In the sentence ""Many people were dying of thirst"", what is the last word? A:",thirst,thirst? a:
"Q: In the sentence ""Mira blamed Terry for the accident"", what is the last word? A:",accident,"accident?"""
"Q: What is the last word of the sentence ""The dentist is likely to examine Pat""? A:",Pat,pat is likely to examine 
"Write the last word of the sentence ""He planted the garden last November with roses"": ",roses,"roses"":"
"Write the last word of the sentence ""Kim jogs over the hill"": ",hill,"hill"":"
"Write the last word of the sentence ""The agency classified the documents"": ",documents,"documents"":"
"Q: What is the last word of the sentence ""John whined that he was hungry""? A:",hungry,hungry?
"Q: In the sentence ""He got what he wanted"", what is the last word? A:",wanted,wanted to be a profession
"Q: In the sentence ""John called the president a fool"", what is the last word? A:",fool,"fool""? a:"
"Q: In the sentence ""John promised us to be gentle"", what is the last word? A:",gentle,gentle gentle gentle gent
